"DATE,TIME,ENB_AGG,ENODEB,NOC_CLUSTER,ACC_RATE,ACC_S1_RATE,AVAILABILITY_CELL_ROP,PLMN_0_TRAFFIC_GB,PLMN_1_TRAFFIC_GB,PLMN_2_TRAFFIC_GB,RETAINABILITY,UNAVAILTIME,USER_TRAFFIC_VOLTE,VOLTE_RET,VOLTE_ERAB_ABNORMAL,ACC_VOLTE"
"2024-02-21,21:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.82,99.95,100,4.160053096,0.0094,1.5798,99.96,0,0.96,100,0,97.951"
"2024-02-21,22:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.87,100,100,2.0652730016,0.0004,0.6594,99.94,0,0.68,100,0,100"
"2024-02-21,23:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.83,100,100,1.1967830357,0,0.5303,99.96,0,0.3,99.95,2,100"
"2024-02-22,00:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.92,100,100,1.4342647044,0,0.3665,99.96,0,0.07,99.94,2,100"
"2024-02-22,01:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.71,100,100,0.696910545,0,0.0811,99.98,0,0,100,0,99"
"2024-02-22,02:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.81,100,100,1.1404706161,0,0.1765,100,0,0.07,100,0,100"
"2024-02-22,03:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.73,100,100,0.7510874418,0,0.0394,100,0,0,100,0,0"
"2024-02-22,04:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.59,100,100,0.8419929068,0,0.0538,99.98,0,0,99.92,2,99"
"2024-02-22,05:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.64,100,100,0.8632391687,0,0.3151,100,0,0.01,100,0,99"
"2024-02-22,06:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.94,100,100,0.940852798,0.0004,0.7834,100,0,0.12,100,0,100"
"2024-02-22,07:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.82,100,100,4.7873547299,0.0017,2.4155,99.98,0,0.69,100,0,100"
"2024-02-22,08:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.91,100,100,7.047731429,0.0042,4.1127,99.98,0,1.8,100,0,100"
"2024-02-22,09:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.92,100,100,6.8958988412,0.0049,4.109,99.98,0,2.5,100,0,100"
"2024-02-22,10:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.9,100,100,9.1417348003,0.0847,4.5916,99.99,0,3.76,100,0,100"
"2024-02-22,11:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.91,100,100,7.0252772413,0.0191,4.5929,99.96,0,3.3,100,0,100"
"2024-02-22,12:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.88,100,100,7.8683933234,0.3082,5.785,99.98,0,3.9,100,0,100"
"2024-02-22,13:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.88,99.99,100,8.2184923804,0.0175,5.1725,99.98,0,4.16,100,0,99.99"
"2024-02-22,14:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.86,99.98,100,6.5716505047,0.0053,4.2952,99.97,0,3.39,100,0,99.98"
"2024-02-22,15:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.88,100,100,6.0580437998,0.0272,4.1548,99.97,0,3.25,100,0,100"
"2024-02-22,16:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.87,100,100,5.7126209139,0.016,2.7856,99.98,0,2.16,100,0,99"
"2024-02-22,17:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.87,100,100,5.0787683566,0.0156,2.8038,99.98,0,2.67,100,0,99"
"2024-02-22,18:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.89,100,100,5.7508591558,0.0061,3.5809,99.98,0,1.79,100,0,100"
"2024-02-22,19:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.76,100,100,4.3271668253,0.0836,3.0014,99.98,0,1.39,100,0,100"
"2024-02-22,20:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.85,100,100,4.0285130958,0.0018,2.3616,99.98,0,1.59,99.98,2,100"
"2024-02-22,21:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.8,100,100,2.6885885743,0.0009,1.5484,99.99,0,0.71,100,0,100"
"2024-02-22,22:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.8,99.95,100,2.7582421892,0.0002,0.8108,99.97,0,0.6,99.96,2,99.95"
"2024-02-22,23:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.92,99.98,100,1.360370777,0,0.641,99.97,0,0.22,100,0,99.98"
"2024-02-23,00:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.83,100,100,0.7940270001,0.0001,0.2136,99.96,0,0.07,99.92,2,100"
"2024-02-23,01:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.77,99.8,100,0.2714423456,0.0004,0.2574,99.98,0,0,100,0,99.8"
"2024-02-23,02:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.8,99.87,100,0.3013629456,0,0.2864,100,0,0,100,0,99.87"
"2024-02-23,03:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.86,100,100,0.3071594978,0,0.0826,100,0,0,100,0,0"
"2024-02-23,04:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.79,100,100,0.5374923339,0.0095,0.0376,100,0,0,100,0,100"
"2024-02-23,05:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.93,100,100,0.2759871997,0,0.1442,99.97,0,0.02,100,0,0"
"2024-02-23,06:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.93,100,100,0.8642645546,0,1.0902,99.92,0,0.07,100,0,100"
"2024-02-23,07:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.81,100,100,3.4776581451,0.0024,2.4325,99.98,0,0.37,99.98,2,100"
"2024-02-23,08:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.89,99.99,100,4.0369303891,0.2172,3.1468,99.98,0,1.74,99.99,2,99.99"
"2024-02-23,09:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.93,100,100,5.5041257285,0.0859,3.729,99.97,0,2.78,100,0,100"
"2024-02-23,10:00,AGUAGU0002,AGUAGU0002,M&AGUASCALIENTES&AGUASCALIENTES,99.95,100,100,2.8759604319,0.0031,1.6435,99.98,0,1.23,100,0,100"
"2024-02-16,00:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.6,99.77,100,6.7754415793,0.0005,2.5098,99.98,0,0.94,99.99,2,97.7746"
"2024-02-16,01:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.54,99.86,100,3.6555808036,0.0008,1.5637,99.98,0,0.9,99.98,2,99.86"
"2024-02-16,02:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.55,99.77,100,2.2109989069,0.0001,1.4806,100,0,0.15,99.98,2,99.77"
"2024-02-16,03:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.56,99.72,100,1.2013120571,0.0003,0.6806,99.99,0,0.03,100,0,99.72"
"2024-02-16,04:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.64,99.77,100,0.5635283882,0,0.4077,99.98,0,0.08,100,0,99.77"
"2024-02-16,05:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.78,99.83,100,1.3984758401,0.0006,0.4507,99.99,0,0.17,100,0,99.83"
"2024-02-16,06:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.78,99.84,100,2.9187398031,0.0159,1.2782,99.99,0,0.42,100,0,99.84"
"2024-02-16,07:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.85,99.99,100,6.0105957082,0.2574,3.4956,99.98,0,0.97,99.99,2,99.99"
"2024-02-16,08:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.83,100,100,8.8776033362,0.0025,5.7299,99.97,0,4.77,100,0,100"
"2024-02-16,09:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.85,99.99,100,11.4768650373,0.0026,8.7147,99.98,0,6.21,99.99,4,99.99"
"2024-02-16,10:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.85,100,100,12.2212162241,0.0115,7.8466,99.97,0,7.64,99.99,2,100"
"2024-02-16,11:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.83,99.99,100,15.636989846,0.0502,9.7638,99.96,0,8.51,99.99,2,99.99"
"2024-02-16,12:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.85,100,100,16.4665393529,0.0065,9.9657,99.97,0,11.33,99.99,4,100"
"2024-02-16,13:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.84,100,100,20.9631118914,0.1742,12.5906,99.97,0,11.82,99.99,4,100"
"2024-02-16,14:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.88,99.97,100,21.178004331,0.1951,11.6376,99.97,0,9.12,100,2,99.97"
"2024-02-16,15:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.83,99.97,100,17.9950948795,0.2114,8.6054,99.98,0,9.2,99.99,4,99.97"
"2024-02-16,16:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.76,99.91,100,18.0425513531,0.0896,10.4834,99.98,0,9.65,100,2,99.91"
"2024-02-16,17:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.81,99.93,100,16.1407981064,0.0414,12.0425,99.98,0,10.28,100,0,99.93"
"2024-02-16,18:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.83,99.95,100,14.8975346228,0.0766,10.4317,99.98,0,8.56,100,2,99.95"
"2024-02-16,19:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.8,99.96,100,17.4299739297,0.0394,8.2247,99.99,0,7.77,100,2,99.96"
"2024-02-16,20:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.81,99.93,100,15.7046020028,0.0332,8.2715,99.98,0,7.09,99.99,2,99.93"
"2024-02-16,21:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.76,99.86,100,14.4292842592,0.0106,5.2844,99.96,0,4.11,99.98,6,99.86"
"2024-02-16,22:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.76,99.84,100,11.72065176,0.0009,4.4337,99.99,0,3.03,100,0,99.84"
"2024-02-16,23:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.69,99.81,100,9.3821408227,0.0062,3.3741,99.99,0,1.29,100,0,99.81"
"2024-02-17,00:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.68,99.73,100,7.883770391,0.0005,2.7257,99.98,0,0.96,100,0,99.73"
"2024-02-17,01:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.76,99.86,100,4.9545159563,0.0001,2.9578,99.98,0,0.5,99.98,4,99.86"
"2024-02-17,02:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.57,99.7,100,3.624808974,0.0001,2.9882,99.97,0,0.14,100,0,99.7"
"2024-02-17,03:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.63,99.69,100,1.6158288344,0.0004,1.2593,99.99,0,0.16,100,0,99.69"
"2024-02-17,04:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.54,99.6,100,1.3938993209,0.0001,0.7073,99.99,0,0.11,100,0,99.6"
"2024-02-17,05:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.55,99.61,100,0.829553231,0.0003,0.4636,99.98,0,0.06,100,0,99.61"
"2024-02-17,06:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.49,99.59,100,2.3614047088,0.0001,0.7877,99.99,0,0.32,100,0,99.59"
"2024-02-17,07:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.61,99.68,100,4.1568549348,0.0012,2.0824,99.99,0,0.46,100,0,99.68"
"2024-02-17,08:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.77,99.84,100,4.2430069294,0.0044,3.1506,99.98,0,1.4,99.99,2,99.84"
"2024-02-17,09:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.7,99.86,100,10.1934168478,0.0063,6.1946,99.98,0,3.98,100,0,99.86"
"2024-02-17,10:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.71,99.82,100,11.8219330898,0.0315,8.0933,99.98,0,9.15,100,2,99.82"
"2024-02-17,11:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.78,99.87,100,15.2571769423,0.0071,8.2185,99.98,0,8.87,99.99,4,99.87"
"2024-02-17,12:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.79,99.91,100,16.1649696519,0.0156,9.0306,99.99,0,9.25,100,2,99.91"
"2024-02-17,13:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.81,99.93,100,17.0646216719,0.1082,11.1713,99.97,0,10.32,100,2,99.93"
"2024-02-17,14:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.84,99.93,100,17.7284199735,0.0695,8.3874,99.96,0,9.46,99.99,6,99.93"
"2024-02-17,15:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.8,99.9,100,13.9047401018,0.0076,8.9733,99.97,0,7.88,99.99,6,99.9"
"2024-02-17,16:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.82,99.9,100,13.3905299,0.0026,7.1192,99.97,0,5.89,99.98,6,99.9"
"2024-02-17,17:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.83,99.94,100,14.9149689816,0.0091,8.2555,99.97,0,6.77,99.99,2,99.94"
"2024-02-17,18:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.78,99.94,100,14.4441323352,0.0759,7.3038,99.96,0,5.8,99.99,2,99.94"
"2024-02-17,19:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.85,99.98,100,13.8823846348,0.071,9.7772,99.98,0,5.15,99.99,4,98.9802"
"2024-02-17,20:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.85,99.97,100,14.5442681382,0.0261,7.9907,99.98,0,3.98,100,0,99.97"
"2024-02-17,21:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.87,100,100,18.6569886275,0.0123,7.3874,99.99,0,3.11,100,0,100"
"2024-02-17,22:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.92,99.98,100,14.9158416307,0.044,5.2602,99.98,0,2.32,100,0,99.98"
"2024-02-17,23:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.83,99.9,100,13.2908923549,0.0371,4.7379,99.99,0,1.29,100,0,99.9"
"2024-02-18,00:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.79,99.9,100,9.2886053024,0.0434,3.9744,99.99,0,1.19,100,0,99.9"
"2024-02-18,01:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.77,99.89,100,6.3284831119,0.0079,1.6291,99.98,0,0.45,100,0,99.89"
"2024-02-18,02:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.79,99.83,100,5.4044239217,0.0008,1.2061,100,0,0.37,100,0,99.83"
"2024-02-18,03:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.8,99.88,100,3.5891626027,0.0416,1.1215,99.99,0,0.28,100,0,99.88"
"2024-02-18,04:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.67,99.84,100,1.8161181353,0.0006,1.1624,99.98,0,1.64,99.98,2,99.84"
"2024-02-18,05:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.73,99.74,100,1.0602874681,0,1.383,99.99,0,0.1,100,0,99.74"
"2024-02-18,06:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.7,99.71,100,1.1919112869,0.0001,0.7981,100,0,0.27,100,0,99.71"
"2024-02-18,07:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.61,99.71,100,1.8540965391,0.0001,1.776,99.98,0,0.29,99.98,2,99.71"
"2024-02-18,08:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.58,99.64,100,3.7508932865,0.0003,2.0966,100,0,0.47,100,0,99.64"
"2024-02-18,09:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.72,99.84,100,5.7255774732,0.0009,3.1862,99.96,0,1.47,99.98,4,98.8416"
"2024-02-18,10:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.82,99.94,100,9.377263486,0.006,4.6192,99.99,0,3.08,100,0,99.94"
"2024-02-18,11:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.88,99.99,100,8.4552271285,0.004,6.0622,99.99,0,2.69,100,0,99.99"
"2024-02-18,12:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.82,99.95,100,9.2358207326,0.0052,6.2638,99.96,0,3.92,100,0,99.95"
"2024-02-18,13:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.92,99.99,100,13.1097920236,0.1552,6.2307,99.96,0,3.69,99.99,2,99.99"
"2024-02-18,14:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.84,99.94,100,12.3793296508,0.0599,7.5437,99.98,0,5.2,99.99,2,99.94"
"2024-02-18,15:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.85,99.98,100,10.0483158594,0.029,5.7209,99.96,0,4.19,99.99,4,99.98"
"2024-02-18,16:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.88,99.98,100,13.1649626417,0.0388,5.0812,99.97,0,4.16,99.99,2,99.98"
"2024-02-18,17:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.9,99.97,100,12.9002574828,0.006,5.907,99.98,0,2.39,99.99,2,99.97"
"2024-02-18,18:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.84,99.95,100,12.5954197719,0.0745,4.8709,99.98,0,2.4,100,0,99.95"
"2024-02-18,19:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.81,99.96,100,14.5494695745,0.0021,5.6866,99.97,0,4.58,99.99,2,99.96"
"2024-02-18,20:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.84,99.97,100,12.7686290062,0.0197,5.5334,99.96,0,3.72,99.99,2,99.97"
"2024-02-18,21:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.82,99.94,100,11.6335591296,0.0355,5.0894,99.96,0,3.89,99.98,4,99.94"
"2024-02-18,22:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.74,99.84,100,9.4791753215,0.0339,5.0801,99.98,0,5.08,100,0,99.84"
"2024-02-18,23:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.59,99.7,100,6.3423961392,0.0046,4.3435,99.99,0,2.53,100,0,99.7"
"2024-02-19,00:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.72,99.8,100,5.402050912,0.0002,3.4968,99.99,0,1.02,99.99,2,99.8"
"2024-02-19,01:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.74,99.81,100,6.0587674375,0,2.2935,100,0,0.3,100,0,99.81"
"2024-02-19,02:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.83,99.9,100,2.4316273621,0,1.2664,99.99,0,1,99.98,2,99.9"
"2024-02-19,03:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.77,99.85,100,2.2036619476,0,0.2432,99.99,0,0.25,100,0,99.85"
"2024-02-19,04:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.64,99.73,100,1.0217959059,0.0002,0.3705,100,0,0.06,100,0,99.73"
"2024-02-19,05:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.6,99.78,100,1.4883587128,0.0002,1.347,99.96,0,0.22,100,0,99.78"
"2024-02-19,06:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.62,99.87,100,3.0962573363,0.0005,2.0741,99.99,0,0.19,99.98,2,99.87"
"2024-02-19,07:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.84,99.99,100,6.2790075316,0.0031,3.2809,99.97,0,1.11,100,0,98.9901"
"2024-02-19,08:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.83,100,100,8.9388005434,0.0031,6.5721,99.97,0,3.45,99.99,2,100"
"2024-02-19,09:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.74,99.94,100,9.9517414345,0.0133,6.6987,99.96,0,6.9,99.99,2,99.94"
"2024-02-19,10:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.84,99.98,100,13.1020583204,0.0611,7.7635,99.97,0,8.27,99.98,8,99.98"
"2024-02-19,11:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.84,99.97,100,15.9373432389,0.0698,7.8751,99.98,0,10.65,99.98,8,99.97"
"2024-02-19,12:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.83,99.98,100,16.6316954412,0.1368,8.4788,99.97,0,12.16,99.98,10,99.98"
"2024-02-19,13:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.85,99.99,100,16.1516657093,0.048,9.8544,99.97,0,11.92,100,2,99.99"
"2024-02-19,14:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.87,100,100,18.1481363246,0.2049,9.5781,99.99,0,11.67,100,0,99"
"2024-02-19,15:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.79,99.96,100,15.308176167,0.1389,9.5761,99.97,0,8.93,99.99,4,99.96"
"2024-02-19,16:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.8,99.95,100,14.5928496486,0.0247,9.3727,99.97,0,8.17,99.99,6,99.95"
"2024-02-19,17:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.83,99.97,100,16.5655920276,0.0732,9.249,99.97,0,9.01,100,0,99.97"
"2024-02-19,18:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.83,99.97,100,14.460046775,0.0189,8.291,99.97,0,8.26,99.99,4,99.97"
"2024-02-19,19:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.87,99.96,100,15.4707254841,0.0244,9.5674,99.98,0,8.38,100,2,99.96"
"2024-02-19,20:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.78,99.92,100,14.7521775211,0.006,7.2005,99.98,0,6.99,100,0,99.92"
"2024-02-19,21:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.77,99.94,100,11.7496252051,0.0068,6.3466,99.98,0,4.64,99.99,2,99.94"
"2024-02-19,22:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.78,99.9,100,9.0816924341,0.0013,4.6973,99.96,0,3.3,99.99,2,99.9"
"2024-02-19,23:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.78,99.86,100,7.0087453345,0.002,3.5345,99.97,0,2.48,100,0,99.86"
"2024-02-20,00:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.71,99.81,100,3.2066218555,0.0001,3.3071,99.99,0,2.97,100,0,99.81"
"2024-02-20,01:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.76,99.85,100,3.9032483468,0.0003,1.2243,100,0,2.72,100,0,99.85"
"2024-02-20,02:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.71,99.79,100,2.0518926898,0,1.8266,99.99,0,1.17,100,0,99.79"
"2024-02-20,03:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.5,99.62,100,0.6137322632,0,0.9013,99.99,0,0.97,100,0,99.62"
"2024-02-20,04:00,AGUAGU0003,AGUAGU0003,M&AGUASCALIENTES&AGUASCALIENTES,99.72,99.77,100,0.9041549633,0.0009,0.8934,99.99,0,0.99,100,0,99.77"
